User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type
User_679,Hyundai Kona,50.0,Station_341,New York,2024-01-29 06:00:00,2024-01-29 08:51:00,34.6802647525039,1.4975626824084889,41.810297408599894,36.02625218643517,Morning,Friday,79.03092865995887,53.99698887539003,218.29028012352515,37.34587349327117,6.0,Level 2,Commuter
User_680,Hyundai Kona,50.0,Station_496,Los Angeles,2024-01-29 07:00:00,2024-01-29 09:34:00,5.356309335174382,3.001369048238973,18.317446064131836,13.647255427637559,Evening,Friday,79.18647461637062,69.73910331351091,,27.775403826264785,4.0,Level 1,Commuter
User_681,Hyundai Kona,100.0,Station_237,Chicago,2024-01-29 08:00:00,2024-01-29 10:21:00,27.282216437981077,0.9998347402393436,24.478005326798822,12.45233588300988,Afternoon,Tuesday,54.573853324395245,74.28770014952136,130.78815463221682,-3.339891179312307,0.0,DC Fast Charger,Long-Distance Traveler
User_682,Hyundai Kona,75.0,Station_237,Chicago,2024-01-29 09:00:00,2024-01-29 10:53:00,11.514718098963709,2.460808920693919,3.8023033275213214,31.186780425230648,Night,Friday,18.886157164062443,82.46833405689074,234.87916492055174,-4.093359075721323,3.0,Level 1,Long-Distance Traveler
User_683,Nissan Leaf,62.0,Station_497,Los Angeles,2024-01-29 10:00:00,2024-01-29 12:52:00,9.44816711008226,1.4658045159442619,40.515709335432035,17.593331704402168,Afternoon,Monday,75.62404762261002,93.73758915768624,115.37806159223754,-4.807451278393612,2.8963606640999924,DC Fast Charger,Commuter
User_684,Nissan Leaf,85.0,Station_219,Chicago,2024-01-29 11:00:00,2024-01-29 13:05:00,53.104493654248735,1.8580966641952998,12.620547147036433,40.3175304739871,Night,Thursday,33.6601357810824,52.83378326682362,74.38140222321842,14.121318217820637,6.0,Level 2,Casual Driver
User_685,Chevy Bolt,75.0,Station_487,Chicago,2024-01-29 12:00:00,2024-01-29 13:02:00,28.788056755331933,3.191827856187692,33.372714771158726,11.343567004195341,Evening,Tuesday,40.830540261989384,61.64756308118157,125.8286099263755,1.3097312422493097,0.0,Level 1,Commuter
User_686,Tesla Model 3,75.0,Station_424,Houston,2024-01-29 13:00:00,2024-01-29 15:54:00,51.20692408624951,1.2881060252543053,9.977877021843266,24.57716643900033,Afternoon,Wednesday,67.38758549248693,59.75759842874595,178.11509933838914,12.322504555568166,5.0,Level 2,Commuter
User_687,Hyundai Kona,101.10298785881889,Station_461,Houston,2024-01-29 14:00:00,2024-01-29 17:01:00,7.275443511373867,2.6906032551566943,21.060324308398478,34.654040907546545,Night,Saturday,12.88478096498137,72.4517483132095,66.80027139939963,26.953658531337915,0.0,Level 2,Commuter
User_688,Tesla Model 3,83.14159588676097,Station_151,Los Angeles,2024-01-29 15:00:00,2024-01-29 18:07:00,,3.1365752044065474,49.23385306128027,38.375088526705916,Night,Sunday,68.84864852016932,86.41348670667381,109.38827191780067,34.414664875502226,4.0,Level 2,Casual Driver
User_689,Tesla Model 3,100.0,Station_123,New York,2024-01-29 16:00:00,2024-01-29 19:39:00,74.34970162186968,2.228619732721868,18.03449260881751,31.42153777484048,Evening,Friday,78.78459856129506,61.99533259610632,144.43722189921488,-8.059848673780747,1.0,Level 2,Long-Distance Traveler
User_690,Chevy Bolt,50.0,Station_144,Chicago,2024-01-29 17:00:00,2024-01-29 19:50:00,79.96222628140413,2.967779748643271,9.807729926080174,13.149916300642058,Afternoon,Friday,20.760171808157708,98.43286888943882,278.47568363906424,4.753258010825176,2.0,Level 2,Long-Distance Traveler
User_691,Hyundai Kona,100.0,Station_478,New York,2024-01-29 18:00:00,2024-01-29 21:39:00,57.23283445266599,1.389640351950641,30.94275330829091,5.66399012717631,Evening,Tuesday,22.44089942066365,63.15177111448933,36.00389596159371,0.8305829090527883,4.0,Level 1,Commuter
User_692,Hyundai Kona,62.0,Station_189,Los Angeles,2024-01-29 19:00:00,2024-01-29 20:16:00,39.223093374362996,3.068545305244945,,11.95063657727633,Afternoon,Saturday,14.127521086604636,66.70572559279873,252.93198255487042,36.20147299349721,3.0,Level 2,Commuter
User_693,BMW i3,100.0,Station_255,Los Angeles,2024-01-29 20:00:00,2024-01-29 22:21:00,10.420110802780291,1.2293482113975813,18.899703255699652,8.942145214401862,Afternoon,Saturday,54.97882573715829,59.780788575001054,143.56103568738638,21.293106505425005,2.0,Level 1,Commuter
User_694,Tesla Model 3,85.0,Station_68,Houston,2024-01-29 21:00:00,2024-01-29 23:53:00,47.19744469005413,1.551271282498898,23.43002274979381,9.988472791029299,Night,Friday,74.87748787760317,94.07356949467206,278.9265238402248,28.41994109024357,7.0,Level 1,Casual Driver
User_695,Tesla Model 3,75.0,Station_104,Chicago,2024-01-29 22:00:00,2024-01-30 01:43:00,64.450811584597,3.998843750930618,21.47178993172093,31.667822130613803,Morning,Friday,46.22043610199324,89.43899158085306,231.19223169147634,18.966955539787385,1.0,Level 1,Commuter
User_696,Nissan Leaf,85.0,Station_336,San Francisco,2024-01-29 23:00:00,2024-01-30 02:58:00,37.84729729719263,2.262536220950611,2.8261462517994547,8.330983169593306,Afternoon,Wednesday,55.25180507003179,101.70196154582192,173.23290189326207,24.38193039875923,4.0,Level 2,Casual Driver
User_697,BMW i3,61.38144492828766,Station_159,Los Angeles,2024-01-30 00:00:00,2024-01-30 01:12:00,,2.50293726102557,41.12611693007159,8.818942546495213,Afternoon,Saturday,36.34699295575206,78.65787558587593,200.38808819473533,38.24330058005226,0.0,Level 2,Commuter
User_698,Nissan Leaf,62.0,Station_309,Chicago,2024-01-30 01:00:00,2024-01-30 01:37:00,79.26318452230387,0.6201625989999864,27.64508954769722,27.606621088126865,Evening,Monday,80.47359963678021,81.06159952378948,108.95525684435279,17.199181245689548,7.0,Level 1,Commuter
User_699,Nissan Leaf,100.0,Station_362,New York,2024-01-30 02:00:00,2024-01-30 02:32:00,38.617101089456675,2.5287380943690696,43.01294385875995,10.40128286283271,Afternoon,Sunday,70.98523133366572,55.495496987087286,283.14003628659935,34.31814298391609,2.0,Level 2,Commuter
User_700,Nissan Leaf,62.0,Station_409,Houston,2024-01-30 03:00:00,2024-01-30 05:34:00,24.401133035107133,1.478023096097471,31.115244479482783,24.134635523601354,Afternoon,Tuesday,65.98351536998533,51.254867774849906,32.039490764758696,23.590289730681064,0.0,Level 1,Long-Distance Traveler
User_701,Chevy Bolt,75.0,Station_300,New York,2024-01-30 04:00:00,2024-01-30 04:41:00,26.179783257937025,3.8059612959350173,25.857794702299618,26.5968547612086,Afternoon,Tuesday,66.53596712230103,81.32643859059355,243.87124463166649,-5.31850140094415,1.0,Level 2,Commuter
User_702,Chevy Bolt,75.0,Station_396,Los Angeles,2024-01-30 05:00:00,2024-01-30 06:53:00,,2.854360526745444,45.45609302548899,22.85367292287481,Afternoon,Wednesday,46.278037482878126,58.47829058329158,151.86656920456252,31.54957073687514,5.0,Level 2,Commuter
User_703,Nissan Leaf,62.0,Station_90,Los Angeles,2024-01-30 06:00:00,2024-01-30 06:45:00,28.684673338118838,3.2465728993013476,16.487468098425715,30.52226562304346,Afternoon,Sunday,13.892462559930525,81.56870399845545,248.0224941305415,2.875158735218239,6.0,Level 1,Commuter
User_704,BMW i3,62.0,Station_357,New York,2024-01-30 07:00:00,2024-01-30 08:47:00,34.72671289756062,2.9597802593630083,24.021573950806896,25.478646503811067,Morning,Wednesday,80.99232289671558,94.75959997585818,264.7324232132674,-5.8298332516714595,6.0,Level 2,Commuter
User_705,Tesla Model 3,100.0,Station_256,Los Angeles,2024-01-30 08:00:00,2024-01-30 11:57:00,56.657563696936364,0.6132085077161415,21.069771396509864,12.846529275978984,Night,Monday,84.61526142274654,88.99562892720596,151.96650872316795,17.367661723808453,0.0,Level 1,Casual Driver
User_706,BMW i3,50.0,Station_496,Chicago,2024-01-30 09:00:00,2024-01-30 10:28:00,5.583797770172537,2.8339269826645257,35.82084576495499,35.00912880039168,Afternoon,Thursday,68.59711303472281,95.58825531366833,125.25857779948791,16.510934643362084,3.0,Level 1,Casual Driver
User_707,Hyundai Kona,85.0,Station_353,Los Angeles,2024-01-30 10:00:00,2024-01-30 13:26:00,9.669665590124442,1.6215747563116643,37.514151633045756,16.716821965769462,Evening,Tuesday,48.38561451259521,71.20894956034991,145.13270890073923,-1.9450676176789052,3.6081348728532543,Level 2,Commuter
User_708,Chevy Bolt,193.00307389089437,Station_220,Houston,2024-01-30 11:00:00,2024-01-30 12:32:00,42.74479256756108,1.180162501458162,40.205987598054165,14.255748276568443,Evening,Saturday,19.56303215617694,67.79633548104113,119.4883558366469,-4.1726683064720955,4.0,Level 2,Casual Driver
User_709,Tesla Model 3,75.0,Station_9,Chicago,2024-01-30 12:00:00,2024-01-30 15:39:00,58.281853729008496,2.280942968456774,32.976500057737226,31.952997736716913,Afternoon,Sunday,34.459615544112054,84.48778807694728,205.39547022079915,26.126200973392812,5.4897001520247795,Level 1,Commuter
User_710,Tesla Model 3,50.0,Station_12,San Francisco,2024-01-30 13:00:00,2024-01-30 14:18:00,47.888624666783414,4.2283057378742,26.425218969093596,13.426059143998266,Afternoon,Friday,82.18039755013481,83.00880488864827,235.8950309401682,36.40880980861047,5.0,Level 1,Commuter
User_711,Hyundai Kona,62.0,Station_325,Los Angeles,2024-01-30 14:00:00,2024-01-30 15:20:00,10.558156197529119,3.9909522641609882,17.23173869250797,29.843007313741943,Afternoon,Sunday,64.658324089453,58.68570516038113,37.99444109844923,32.26012676396088,0.0,Level 1,Casual Driver
User_712,Hyundai Kona,62.0,Station_438,Los Angeles,2024-01-30 15:00:00,2024-01-30 16:02:00,12.12848439962642,2.954305533429753,9.582158682023236,38.121241218258966,Morning,Monday,48.94788600827787,77.67619770811736,81.64473755406577,23.61939627308142,2.0,DC Fast Charger,Casual Driver
User_713,Nissan Leaf,75.0,Station_244,Houston,2024-01-30 16:00:00,2024-01-30 16:59:00,45.9092521544369,0.7087385462007003,26.312150401609657,11.234497775213967,Night,Tuesday,40.71611726313112,97.28846478393484,194.2513955234278,28.403851512511956,5.0,Level 2,Commuter
User_714,Chevy Bolt,75.0,Station_182,Houston,2024-01-30 17:00:00,2024-01-30 20:36:00,8.115370261050328,1.9781475768604835,,26.846863527631847,Evening,Saturday,22.18992507323624,99.6280979332727,223.4058066531342,33.691150813162494,0.0,DC Fast Charger,Long-Distance Traveler
User_715,Chevy Bolt,50.0,Station_284,New York,2024-01-30 18:00:00,2024-01-30 19:45:00,9.623141257761764,3.944488764646076,34.938865911318366,29.80554365122593,Morning,Monday,68.59374207434695,61.57800907196332,28.95833542942806,15.402427506836915,0.0,Level 1,Commuter
User_716,BMW i3,100.0,Station_312,New York,2024-01-30 19:00:00,2024-01-30 19:44:00,27.854210453973398,1.8664816416786212,37.68861950326764,37.96070854587784,Morning,Thursday,12.17065798944529,98.07896305795943,89.81454216199296,-1.6555380510473867,6.0,DC Fast Charger,Commuter
User_717,Nissan Leaf,85.0,Station_99,New York,2024-01-30 20:00:00,2024-01-30 21:51:00,23.222634384092796,0.6564859609421378,5.406718024307384,30.837150626255113,Afternoon,Saturday,17.513436634097637,97.23831329500736,214.20091795488923,22.910199504705652,0.0,Level 1,Long-Distance Traveler
User_718,Nissan Leaf,50.0,Station_197,Houston,2024-01-30 21:00:00,2024-01-30 23:01:00,21.308572550577523,3.735302162259872,28.04359239194004,39.925345871975026,Night,Tuesday,78.29829103715065,91.71603560211945,198.73381057526652,-5.46532879033326,1.0,DC Fast Charger,Casual Driver
User_719,Nissan Leaf,50.0,Station_482,New York,2024-01-30 22:00:00,2024-01-30 22:52:00,77.45749045486116,3.010517385146997,47.33304581130439,38.256636594908954,Afternoon,Sunday,63.57208978428879,68.75240394776228,273.6978210236848,-3.0420418163951437,1.0,DC Fast Charger,Long-Distance Traveler
User_720,Nissan Leaf,62.0,Station_366,New York,2024-01-30 23:00:00,2024-01-31 02:55:00,32.25299063735733,3.6496256877146847,71.6210409570786,35.48158300718735,Evening,Friday,45.41422996353133,78.6383229213933,25.05757787305148,-1.9255447355113606,4.0,Level 2,Commuter
User_721,Chevy Bolt,50.0,Station_226,San Francisco,2024-01-31 00:00:00,2024-01-31 02:03:00,17.929285125178676,2.9645416277610583,35.13960562879264,11.483340609236896,Night,Saturday,87.36946835959859,77.08652146669706,219.14057363218888,-7.5684818042716175,2.0,Level 2,Casual Driver
User_722,Chevy Bolt,100.0,Station_333,New York,2024-01-31 01:00:00,2024-01-31 02:14:00,77.29578007017075,0.6842951580787797,5.971664972824204,8.431094782973393,Afternoon,Tuesday,52.89673368546667,74.0491279791676,86.4568508507111,-8.892368362555017,5.0,DC Fast Charger,Long-Distance Traveler
User_723,Nissan Leaf,75.0,Station_103,Los Angeles,2024-01-31 02:00:00,2024-01-31 03:31:00,26.493008140946493,2.11720414560859,7.148790446098545,27.96868973479901,Evening,Monday,55.394035744017515,56.75239993639017,261.41104964428166,19.679049533645678,5.0,Level 1,Long-Distance Traveler
User_724,BMW i3,50.0,Station_106,Houston,2024-01-31 03:00:00,2024-01-31 06:56:00,55.30273056094204,2.5445660594661716,37.34746081473556,24.08202573037472,Morning,Thursday,71.91664638264722,88.37524193738372,106.93964742381894,30.188439164870246,1.0,Level 2,Commuter
User_725,Tesla Model 3,100.0,Station_365,Chicago,2024-01-31 04:00:00,2024-01-31 07:48:00,10.192259430922377,2.1936622255764453,14.435352434618427,29.61595785137218,Evening,Saturday,14.184548280774854,71.74589400625973,298.9694610309599,-5.392329139958187,3.0,DC Fast Charger,Long-Distance Traveler
User_726,Tesla Model 3,42.22396426286603,Station_368,San Francisco,2024-01-31 05:00:00,2024-01-31 05:44:00,62.63400990213397,1.3061013638644594,37.57454771494434,18.484039803719117,Evening,Monday,69.88302901476676,89.70899824393155,38.61495714773572,1.1954220594389255,1.0,Level 1,Commuter
User_727,BMW i3,7.7145168539581865,Station_58,Houston,2024-01-31 06:00:00,2024-01-31 07:15:00,36.229412760644024,1.8856890276693925,11.093063212886495,31.09005934380914,Evening,Monday,43.356673917181936,91.94031675115679,144.45037199616232,17.39682580808664,1.0,Level 2,Casual Driver
User_728,Nissan Leaf,62.0,Station_78,Houston,2024-01-31 07:00:00,2024-01-31 08:33:00,12.350406115320629,1.4995568792791971,44.0476453908667,24.30929723635528,Night,Wednesday,47.07173172848,68.83315695012828,,15.009867293225184,4.0,DC Fast Charger,Long-Distance Traveler
User_729,Chevy Bolt,75.0,Station_75,Los Angeles,2024-01-31 08:00:00,2024-01-31 11:23:00,28.248510232660248,2.573551148931767,26.640176850452665,16.52212514810843,Morning,Monday,53.82003673204953,67.23316373441783,149.00427080858486,16.694086243987016,6.0,Level 1,Casual Driver
User_730,Tesla Model 3,62.0,Station_42,New York,2024-01-31 09:00:00,2024-01-31 12:33:00,53.18988765045248,1.9014576140978958,4.875602271353545,36.92869645022542,Night,Sunday,59.10391672336647,95.23017417720115,166.98175067619556,37.395109148305515,7.0,Level 1,Casual Driver
User_731,Hyundai Kona,62.0,Station_422,Los Angeles,2024-01-31 10:00:00,2024-01-31 13:21:00,63.97196694472084,1.9815097094694272,41.34889744678012,10.340106053576346,Morning,Saturday,54.84308704413998,99.1304953506278,90.79486285484403,9.192514759905432,0.6898866541271644,DC Fast Charger,Commuter
User_732,Hyundai Kona,75.0,Station_324,New York,2024-01-31 11:00:00,2024-01-31 12:44:00,48.66355521084799,1.756271660885669,36.323727747600145,15.39957845343005,Afternoon,Thursday,49.282689589344116,91.7460321625635,178.12130884759824,21.012405594464532,0.0,Level 1,Long-Distance Traveler
User_733,BMW i3,75.0,Station_181,New York,2024-01-31 12:00:00,2024-01-31 15:06:00,51.16176878981536,1.9245725356677117,14.898359207134598,35.91280515720252,Afternoon,Friday,40.359112454871244,79.59600701886347,258.28967829086355,31.563179987120684,11.688592472503668,DC Fast Charger,Casual Driver
User_734,Nissan Leaf,75.0,Station_33,Houston,2024-01-31 13:00:00,2024-01-31 16:39:00,68.24465321163233,3.3755705094115314,49.361251101703914,33.36036096937211,Evening,Wednesday,57.90799490448934,88.30938417267018,276.3925880192631,14.826203728258427,2.0,Level 1,Long-Distance Traveler
User_735,Tesla Model 3,62.0,Station_71,New York,2024-01-31 14:00:00,2024-01-31 15:21:00,70.3848328268497,1.0466206565434555,20.619603394084866,25.437143248981023,Evening,Monday,32.45935623541265,75.45762691513535,302.85248972263145,-6.497175362510335,6.0,DC Fast Charger,Long-Distance Traveler
User_736,Nissan Leaf,75.0,Station_56,San Francisco,2024-01-31 15:00:00,2024-01-31 18:31:00,56.55292752021,2.6210352581150014,4.340098531957683,38.84657688665273,Night,Saturday,29.26035318542457,88.25311988557496,12.024294092276849,10.511561681861266,6.0,Level 2,Long-Distance Traveler
User_737,Tesla Model 3,85.0,Station_105,San Francisco,2024-01-31 16:00:00,2024-01-31 17:57:00,16.827771594461893,2.7388169441628936,14.511282307810957,11.579766187038956,Morning,Sunday,30.615241986716526,82.46098167708193,199.30177166284437,25.964996849071653,6.0,Level 1,Long-Distance Traveler
User_738,BMW i3,62.0,Station_200,San Francisco,2024-01-31 17:00:00,2024-01-31 18:26:00,76.46827351726323,3.681183965657999,,37.0583929740194,Morning,Sunday,72.54621701191297,51.915828302066544,270.49493595761044,38.6481000146782,6.0,DC Fast Charger,Casual Driver
User_739,BMW i3,100.0,Station_101,Houston,2024-01-31 18:00:00,2024-01-31 19:52:00,6.0651617128073525,3.597765518900319,46.62351208569203,16.178031410568018,Morning,Sunday,19.646897289458796,71.19100274361134,92.40439692859525,27.292127036877666,3.697095409121533,DC Fast Charger,Long-Distance Traveler
User_740,Hyundai Kona,62.0,Station_256,Los Angeles,2024-01-31 19:00:00,2024-01-31 20:35:00,10.137709442892055,1.582369811687995,36.077844709089504,26.554263704807763,Evening,Tuesday,34.89212626163041,99.87119867405447,217.59663464578475,40.816740375598386,1.0,Level 1,Commuter
User_741,Nissan Leaf,75.0,Station_307,Chicago,2024-01-31 20:00:00,2024-01-31 22:59:00,62.5376105258264,3.111666691610565,24.187852316655018,21.663198645951756,Evening,Wednesday,14.823808108603975,69.84305861012679,257.31315515017695,19.149838071432654,5.0,Level 2,Commuter
User_742,Hyundai Kona,62.0,Station_74,New York,2024-01-31 21:00:00,2024-01-31 21:49:00,,2.36717911894266,31.714702326630782,18.099218357694404,Morning,Thursday,80.99831078490269,84.04691901123175,158.36045105736642,36.39435477368323,6.0,DC Fast Charger,Long-Distance Traveler
User_743,Nissan Leaf,37.32971365145482,Station_171,Chicago,2024-01-31 22:00:00,2024-01-31 23:02:00,16.497212038654055,1.8113551144469378,9.554956967284827,12.189221570993306,Evening,Tuesday,50.5319393342964,93.95394941310784,225.2552691628917,31.79654964103584,0.0,Level 2,Long-Distance Traveler
